Run,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,population,collection_year,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5096874,RAD-Seq,PRJEB42417,SAMEA7808277,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902622,SAMEA7808277,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808277,15_p5_G1_15INRCT60_1,ERS5555495,ERP126269,15_p5_G1_15INRCT60_1,15_p5_G1_15INRCT60_1,INRC,2015,143,87664720,44499447,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5096875,RAD-Seq,PRJEB42417,SAMEA7808198,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902623,SAMEA7808198,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:08:06Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808198,15_p4_G1_14OHMLNP15,ERS5555416,ERP126269,15_p4_G1_14OHMLNP15,15_p4_G1_14OHMLNP15,OHML,2014,143,210055417,99722841,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5096876,RAD-Seq,PRJEB42417,SAMEA7808406,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902624,SAMEA7808406,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808406,15_p5_G1_15MISJCJT28_1,ERS5555624,ERP126269,15_p5_G1_15MISJCJT28_1,15_p5_G1_15MISJCJT28_1,MISJ,2015,143,16859986,8955783,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5096877,RAD-Seq,PRJEB42417,SAMEA7808429,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902625,SAMEA7808429,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:26Z,2021-01-13T13:08:10Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808429,15_p5_G1_15MISJCJT54_2,ERS5555647,ERP126269,15_p5_G1_15MISJCJT54_2,15_p5_G1_15MISJCJT54_2,MISJ,2015,143,5147857,2813587,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5096878,RAD-Seq,PRJEB42417,SAMEA7808344,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902626,SAMEA7808344,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:08:08Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808344,15_p5_G1_15MDPCB66_1,ERS5555562,ERP126269,15_p5_G1_15MDPCB66_1,15_p5_G1_15MDPCB66_1,MDPC,2015,143,77715781,39603682,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5096879,RAD-Seq,PRJEB42417,SAMEA7808381,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902627,SAMEA7808381,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808381,15_p5_G1_15MDPCBM6_2,ERS5555599,ERP126269,15_p5_G1_15MDPCBM6_2,15_p5_G1_15MDPCBM6_2,MDPC,2015,143,26885716,14415778,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5096880,RAD-Seq,PRJEB42417,SAMEA7808237,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902628,SAMEA7808237,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808237,15_p4_G1_14OHPR22,ERS5555455,ERP126269,15_p4_G1_14OHPR22,15_p4_G1_14OHPR22,OHPR,2014,143,187128799,88774096,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5096881,RAD-Seq,PRJEB42417,SAMEA7808385,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902629,SAMEA7808385,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808385,15_p5_G1_15MDPCBM8_2,ERS5555603,ERP126269,15_p5_G1_15MDPCBM8_2,15_p5_G1_15MDPCBM8_2,MDPC,2015,143,39293826,20513335,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1"
ERR5096882,RAD-Seq,PRJEB42417,SAMEA7808158,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902630,SAMEA7808158,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:21Z,2021-01-13T13:08:06Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808158,15_p4_G1_14NJSC22,ERS5555376,ERP126269,15_p4_G1_14NJSC22,15_p4_G1_14NJSC22,NJSC,2014,143,293764900,135799932,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5096883,RAD-Seq,PRJEB42417,SAMEA7808350,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902631,SAMEA7808350,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808350,15_p5_G1_15MDPCB69_1,ERS5555568,ERP126269,15_p5_G1_15MDPCB69_1,15_p5_G1_15MDPCB69_1,MDPC,2015,143,63749257,32638400,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public"
ERR5096884,RAD-Seq,PRJEB42417,SAMEA7808442,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902632,SAMEA7808442,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:26Z,2021-01-13T13:08:10Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808442,15_p5_G1_15MISJCJT63_1,ERS5555660,ERP126269,15_p5_G1_15MISJCJT63_1,15_p5_G1_15MISJCJT63_1,MISJ,2015,143,3586154,1998160,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US"
ERR5096885,RAD-Seq,PRJEB42417,SAMEA7808301,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902633,SAMEA7808301,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:08Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808301,15_p5_G1_15INRCTM7_1,ERS5555519,ERP126269,15_p5_G1_15INRCTM7_1,15_p5_G1_15INRCTM7_1,INRC,2015,143,124583173,62788525,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5096886,RAD-Seq,PRJEB42417,SAMEA7808415,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902634,SAMEA7808415,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808415,15_p5_G1_15MISJCJT34_2,ERS5555633,ERP126269,15_p5_G1_15MISJCJT34_2,15_p5_G1_15MISJCJT34_2,MISJ,2015,143,23312003,12369714,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1"
ERR5096887,RAD-Seq,PRJEB42417,SAMEA7808251,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902635,SAMEA7808251,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808251,15_p4_G1_14OHPR36,ERS5555469,ERP126269,15_p4_G1_14OHPR36,15_p4_G1_14OHPR36,OHPR,2014,143,158381080,76018909,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5096888,RAD-Seq,PRJEB42417,SAMEA7808369,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902636,SAMEA7808369,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808369,15_p5_G1_15MDPCB78_2,ERS5555587,ERP126269,15_p5_G1_15MDPCB78_2,15_p5_G1_15MDPCB78_2,MDPC,2015,143,41537496,21491779,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public"
ERR5096889,RAD-Seq,PRJEB42417,SAMEA7808204,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902637,SAMEA7808204,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:08:06Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808204,15_p4_G1_14OHMLNP23,ERS5555422,ERP126269,15_p4_G1_14OHMLNP23,15_p4_G1_14OHMLNP23,OHML,2014,143,227602518,108673570,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US"
ERR5096890,RAD-Seq,PRJEB42417,SAMEA7808196,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902638,SAMEA7808196,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:21Z,2021-01-13T13:08:06Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808196,15_p4_G1_14OHMLNP13,ERS5555414,ERP126269,15_p4_G1_14OHMLNP13,15_p4_G1_14OHMLNP13,OHML,2014,143,213805306,101010399,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5096891,RAD-Seq,PRJEB42417,SAMEA7808291,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902639,SAMEA7808291,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:08Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808291,15_p5_G1_15INRCT72_1,ERS5555509,ERP126269,15_p5_G1_15INRCT72_1,15_p5_G1_15INRCT72_1,INRC,2015,143,115246417,58150904,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1"
ERR5096892,RAD-Seq,PRJEB42417,SAMEA7808401,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902640,SAMEA7808401,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808401,15_p5_G1_15MISJCJT23_2,ERS5555619,ERP126269,15_p5_G1_15MISJCJT23_2,15_p5_G1_15MISJCJT23_2,MISJ,2015,143,39203307,20481754,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5096893,RAD-Seq,PRJEB42417,SAMEA7808127,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902641,SAMEA7808127,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:20Z,2021-01-13T13:08:05Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808127,15_p4_G1_14MISJCJT34,ERS5555345,ERP126269,15_p4_G1_14MISJCJT34,15_p4_G1_14MISJCJT34,MISJ,2014,143,337840503,154930974,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5096894,RAD-Seq,PRJEB42417,SAMEA7808412,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902642,SAMEA7808412,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808412,15_p5_G1_15MISJCJT31_1,ERS5555630,ERP126269,15_p5_G1_15MISJCJT31_1,15_p5_G1_15MISJCJT31_1,MISJ,2015,143,36648898,19054657,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5096895,RAD-Seq,PRJEB42417,SAMEA7808130,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902643,SAMEA7808130,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:20Z,2021-01-13T13:08:05Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808130,15_p4_G1_14MISJCJT37,ERS5555348,ERP126269,15_p4_G1_14MISJCJT37,15_p4_G1_14MISJCJT37,MISJ,2014,143,342980495,157244103,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public"
ERR5096896,RAD-Seq,PRJEB42417,SAMEA7808288,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902644,SAMEA7808288,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808288,15_p5_G1_15INRCT67_2,ERS5555506,ERP126269,15_p5_G1_15INRCT67_2,15_p5_G1_15INRCT67_2,INRC,2015,143,163516353,79569869,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1"
ERR5096897,RAD-Seq,PRJEB42417,SAMEA7808354,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902645,SAMEA7808354,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808354,15_p5_G1_15MDPCB71_1,ERS5555572,ERP126269,15_p5_G1_15MDPCB71_1,15_p5_G1_15MDPCB71_1,MDPC,2015,143,91303641,46245747,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public"
ERR5096898,RAD-Seq,PRJEB42417,SAMEA7808397,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902646,SAMEA7808397,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808397,15_p5_G1_15MISJCJT21_2,ERS5555615,ERP126269,15_p5_G1_15MISJCJT21_2,15_p5_G1_15MISJCJT21_2,MISJ,2015,143,59158099,30470045,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5096899,RAD-Seq,PRJEB42417,SAMEA7808332,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902647,SAMEA7808332,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:08:08Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808332,15_p5_G1_15MDPCB59_1,ERS5555550,ERP126269,15_p5_G1_15MDPCB59_1,15_p5_G1_15MDPCB59_1,MDPC,2015,143,89802999,45615220,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5096900,RAD-Seq,PRJEB42417,SAMEA7808371,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902648,SAMEA7808371,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808371,15_p5_G1_15MDPCBM1_unk,ERS5555589,ERP126269,15_p5_G1_15MDPCBM1_unk,15_p5_G1_15MDPCBM1_unk,MDPC,2015,143,70696340,36833683,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US"
ERR5096901,RAD-Seq,PRJEB42417,SAMEA7808482,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902649,SAMEA7808482,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:21Z,2021-01-13T13:08:11Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808482,15_p5_G1_15NJSC119_1,ERS5555700,ERP126269,15_p5_G1_15NJSC119_1,15_p5_G1_15NJSC119_1,NJSC,2015,143,1774630,987205,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5096902,RAD-Seq,PRJEB42417,SAMEA7808363,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902650,SAMEA7808363,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:24Z,2021-01-13T13:08:09Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808363,15_p5_G1_15MDPCB75_2,ERS5555581,ERP126269,15_p5_G1_15MDPCB75_2,15_p5_G1_15MDPCB75_2,MDPC,2015,143,68248752,34996148,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US"
ERR5096903,RAD-Seq,PRJEB42417,SAMEA7808266,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902651,SAMEA7808266,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:23Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808266,15_p5_G1_15INRCT34_1,ERS5555484,ERP126269,15_p5_G1_15INRCT34_1,15_p5_G1_15INRCT34_1,INRC,2015,143,191081891,91855706,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public"
ERR5096904,RAD-Seq,PRJEB42417,SAMEA7808420,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902652,SAMEA7808420,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:25Z,2021-01-13T13:08:10Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808420,15_p5_G1_15MISJCJT43_1,ERS5555638,ERP126269,15_p5_G1_15MISJCJT43_1,15_p5_G1_15MISJCJT43_1,MISJ,2015,143,60037120,30839901,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US"
ERR5096905,RAD-Seq,PRJEB42417,SAMEA7808224,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,thale cress,public,2021-01-14,2021-01-14,2021-01-14,2021-01-13,ERX4902653,SAMEA7808224,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,2021-01-14T17:19:22Z,2021-01-13T13:08:07Z,public,Illumina HiSeq 3000,SINGLE,Reduced Representation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2021-01-31T00:00:00Z,SAMEA7808224,15_p4_G1_14OHPR09,ERS5555442,ERP126269,15_p4_G1_14OHPR09,15_p4_G1_14OHPR09,OHPR,2014,143,229080566,107598610,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public"
