Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,Submitter_Id,Title,sub_species,common_name
ERR3014378,WGS,292,2616966780,PRJEB30473,SAMEA5190374,1350459925,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016830,SAMEA5190374,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,45.6 N 82.14 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190374,Alyrl_11_ON5_25,ERS2997868,ERP112933,Alyrl_11_ON5_25,Alyrl_11_ON5_25,lyrata,
ERR3014379,WGS,292,1490290036,PRJEB30473,SAMEA5190375,741633077,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016831,SAMEA5190375,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,47.93 N 84.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190375,Alyrl_11_ON8_04,ERS2997869,ERP112933,Alyrl_11_ON8_04,Alyrl_11_ON8_04,lyrata,
ERR3014380,WGS,292,1613923712,PRJEB30473,SAMEA5190375,839812570,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016832,SAMEA5190375,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,47.93 N 84.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190375,Alyrl_11_ON8_04,ERS2997869,ERP112933,Alyrl_11_ON8_04,Alyrl_11_ON8_04,lyrata,
ERR3014381,WGS,292,1412956464,PRJEB30473,SAMEA5190376,714110346,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016833,SAMEA5190376,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,47.93 N 84.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190376,Alyrl_11_ON8_16,ERS2997870,ERP112933,Alyrl_11_ON8_16,Alyrl_11_ON8_16,lyrata,
ERR3014382,WGS,292,1961889600,PRJEB30473,SAMEA5190376,1019742483,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016834,SAMEA5190376,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,47.93 N 84.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190376,Alyrl_11_ON8_16,ERS2997870,ERP112933,Alyrl_11_ON8_16,Alyrl_11_ON8_16,lyrata,
ERR3014383,WGS,292,1437996632,PRJEB30473,SAMEA5190377,704645535,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016835,SAMEA5190377,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,51.43 N 57.16 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis arenicola,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190377,Aare_13_QC1_01,ERS2997871,ERP112933,Aare_13_QC1_01,Aare_13_QC1_01,,
ERR3014384,WGS,292,1901271276,PRJEB30473,SAMEA5190377,962448323,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016836,SAMEA5190377,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,51.43 N 57.16 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis arenicola,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190377,Aare_13_QC1_01,ERS2997871,ERP112933,Aare_13_QC1_01,Aare_13_QC1_01,,
ERR3014385,WGS,292,1487614732,PRJEB30473,SAMEA5190378,744620932,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016837,SAMEA5190378,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,51.43 N 57.16 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis arenicola,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190378,Aare_13_QC1_21,ERS2997872,ERP112933,Aare_13_QC1_21,Aare_13_QC1_21,,
ERR3014386,WGS,292,1607307576,PRJEB30473,SAMEA5190378,828296276,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016838,SAMEA5190378,Canada,North America,Canada,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,51.43 N 57.16 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis arenicola,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190378,Aare_13_QC1_21,ERS2997872,ERP112933,Aare_13_QC1_21,Aare_13_QC1_21,,
ERR3014387,WGS,292,1524906052,PRJEB30473,SAMEA5190379,764092573,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016839,SAMEA5190379,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.62 N 83.79 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190379,Alyrl_14_OH1_02,ERS2997873,ERP112933,Alyrl_14_OH1_02,Alyrl_14_OH1_02,lyrata,
ERR3014388,WGS,292,1663272880,PRJEB30473,SAMEA5190379,847756013,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016840,SAMEA5190379,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.62 N 83.79 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190379,Alyrl_14_OH1_02,ERS2997873,ERP112933,Alyrl_14_OH1_02,Alyrl_14_OH1_02,lyrata,
ERR3014389,WGS,292,1374598760,PRJEB30473,SAMEA5190380,682532480,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016841,SAMEA5190380,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.62 N 83.79 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190380,Alyrl_14_OH1_30,ERS2997874,ERP112933,Alyrl_14_OH1_30,Alyrl_14_OH1_30,lyrata,
ERR3014390,WGS,292,2084108244,PRJEB30473,SAMEA5190380,1053452073,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016842,SAMEA5190380,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,41.62 N 83.79 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190380,Alyrl_14_OH1_30,ERS2997874,ERP112933,Alyrl_14_OH1_30,Alyrl_14_OH1_30,lyrata,
ERR3014391,WGS,292,1788573292,PRJEB30473,SAMEA5190381,907836871,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016843,SAMEA5190381,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.26 N 81.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190381,Alyrl_14_ON4_06,ERS2997875,ERP112933,Alyrl_14_ON4_06,Alyrl_14_ON4_06,lyrata,
ERR3014392,WGS,292,1940754056,PRJEB30473,SAMEA5190381,997503021,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016844,SAMEA5190381,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.26 N 81.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190381,Alyrl_14_ON4_06,ERS2997875,ERP112933,Alyrl_14_ON4_06,Alyrl_14_ON4_06,lyrata,
ERR3014393,WGS,292,1590534512,PRJEB30473,SAMEA5190382,781681143,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016845,SAMEA5190382,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.26 N 81.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190382,Alyrl_14_ON4_24,ERS2997876,ERP112933,Alyrl_14_ON4_24,Alyrl_14_ON4_24,lyrata,
ERR3014394,WGS,292,1748519944,PRJEB30473,SAMEA5190382,874542567,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016846,SAMEA5190382,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.26 N 81.85 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190382,Alyrl_14_ON4_24,ERS2997876,ERP112933,Alyrl_14_ON4_24,Alyrl_14_ON4_24,lyrata,
ERR3014395,WGS,292,1475780264,PRJEB30473,SAMEA5190383,747695721,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016847,SAMEA5190383,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.26 N 81.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190383,Alyrl_14_ON3_02,ERS2997877,ERP112933,Alyrl_14_ON3_02,Alyrl_14_ON3_02,lyrata,
ERR3014396,WGS,292,1595865848,PRJEB30473,SAMEA5190383,828703445,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016848,SAMEA5190383,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.26 N 81.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190383,Alyrl_14_ON3_02,ERS2997877,ERP112933,Alyrl_14_ON3_02,Alyrl_14_ON3_02,lyrata,
ERR3014397,WGS,292,1851106552,PRJEB30473,SAMEA5190384,964920127,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016849,SAMEA5190384,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.26 N 81.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190384,Alyrl_14_ON3_27,ERS2997878,ERP112933,Alyrl_14_ON3_27,Alyrl_14_ON3_27,lyrata,
ERR3014398,WGS,292,1974692340,PRJEB30473,SAMEA5190384,1055770975,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016850,SAMEA5190384,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,43.26 N 81.84 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190384,Alyrl_14_ON3_27,ERS2997878,ERP112933,Alyrl_14_ON3_27,Alyrl_14_ON3_27,lyrata,
ERR3014399,WGS,292,1654142332,PRJEB30473,SAMEA5190385,819759454,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016851,SAMEA5190385,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.58 N 80.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190385,Alyrl_14_ON2_03,ERS2997879,ERP112933,Alyrl_14_ON2_03,Alyrl_14_ON2_03,lyrata,
ERR3014400,WGS,292,1786083408,PRJEB30473,SAMEA5190385,897659081,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016852,SAMEA5190385,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.58 N 80.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190385,Alyrl_14_ON2_03,ERS2997879,ERP112933,Alyrl_14_ON2_03,Alyrl_14_ON2_03,lyrata,
ERR3014401,WGS,292,1156631272,PRJEB30473,SAMEA5190386,581267439,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016853,SAMEA5190386,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.58 N 80.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190386,Alyrl_14_ON2_30,ERS2997880,ERP112933,Alyrl_14_ON2_30,Alyrl_14_ON2_30,lyrata,
ERR3014402,WGS,292,2286967068,PRJEB30473,SAMEA5190386,1163176178,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016854,SAMEA5190386,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.58 N 80.39 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190386,Alyrl_14_ON2_30,ERS2997880,ERP112933,Alyrl_14_ON2_30,Alyrl_14_ON2_30,lyrata,
ERR3014403,WGS,292,1997200868,PRJEB30473,SAMEA5190387,1039950199,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016855,SAMEA5190387,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.87 N 79.18 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190387,Alyrl_14_ON1_03,ERS2997881,ERP112933,Alyrl_14_ON1_03,Alyrl_14_ON1_03,lyrata,
ERR3014404,WGS,292,2110259180,PRJEB30473,SAMEA5190387,1144711968,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016856,SAMEA5190387,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.87 N 79.18 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190387,Alyrl_14_ON1_03,ERS2997881,ERP112933,Alyrl_14_ON1_03,Alyrl_14_ON1_03,lyrata,
ERR3014405,WGS,292,2040774860,PRJEB30473,SAMEA5190388,1028596601,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016857,SAMEA5190388,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.87 N 79.18 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190388,Alyrl_14_ON1_20,ERS2997882,ERP112933,Alyrl_14_ON1_20,Alyrl_14_ON1_20,lyrata,
ERR3014406,WGS,292,2206066424,PRJEB30473,SAMEA5190388,1144686156,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016858,SAMEA5190388,USA,North America,USA,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,42.87 N 79.18 W,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis lyrata subsp. lyrata,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190388,Alyrl_14_ON1_20,ERS2997882,ERP112933,Alyrl_14_ON1_20,Alyrl_14_ON1_20,lyrata,
ERR3014407,WGS,292,1134105224,PRJEB30473,SAMEA5190389,579775954,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016859,SAMEA5190389,Switzerland,Europe,Switzerland,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,46 N 8.83 E,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis halleri,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190389,Ahal_16_CH_01,ERS2997883,ERP112933,Ahal_16_CH_01,Ahal_16_CH_01,,
ERR3014408,WGS,292,2317198412,PRJEB30473,SAMEA5190389,1220606314,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016860,SAMEA5190389,Switzerland,Europe,Switzerland,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,46 N 8.83 E,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis halleri,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190389,Ahal_16_CH_01,ERS2997883,ERP112933,Ahal_16_CH_01,Ahal_16_CH_01,,
ERR3014409,WGS,292,1854388340,PRJEB30473,SAMEA5190390,965875583,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016861,SAMEA5190390,Switzerland,Europe,Switzerland,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,46 N 8.83 E,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis halleri,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190390,Ahal_16_CH_12,ERS2997884,ERP112933,Ahal_16_CH_12,Ahal_16_CH_12,,
ERR3014410,WGS,292,1961003672,PRJEB30473,SAMEA5190390,1049158799,"DEPARTMENT OF ENVIRONMENTAL SCIENCES, UNIVERSITY O",public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2021-02-18,2020-12-18,2018-12-19,2018-12-19,ERX3016862,SAMEA5190390,Switzerland,Europe,Switzerland,"Department of Environmental Sciences\, University of Basel","Department of Environmental Sciences\, University of Basel",2020-12-18T04:05:01Z,2018-12-19T10:53:58Z,public,Illumina HiSeq 2500,46 N 8.83 E,unspecified,PAIRED,RANDOM PCR,GENOMIC,Arabidopsis halleri,ILLUMINA,2021-03-14T00:00:00Z,SAMEA5190390,Ahal_16_CH_12,ERS2997884,ERP112933,Ahal_16_CH_12,Ahal_16_CH_12,,
