Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue
SRR1945984,not applicable,WGS,152,4548716432,PRJNA273563,SAMN03326828,Plant,2729800961,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8258,SRX972667,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8258,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8258,SRP056687,root
SRR1945985,not applicable,WGS,152,5460757928,PRJNA273563,SAMN03326829,Plant,3149289285,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8259,SRX972668,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8259,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8259,SRP056687,root
SRR1945986,not applicable,WGS,202,3686888850,PRJNA273563,SAMN03326830,Plant,2590624017,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,8264,SRX972669,Spain,Europe,Spain,Illumina HiSeq 2000,8264,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8264,SRP056687,leaf
SRR1945987,not applicable,WGS,152,3357604152,PRJNA273563,SAMN03326831,Plant,2329610256,MPI-DB,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,8283,SRX972670,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8283,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8283,SRP056687,root
SRR1945988,not applicable,WGS,202,3355621374,PRJNA273563,SAMN03326832,Plant,2271456310,MPI-DB,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,8284,SRX972671,Czech Republic,Europe,Czech Republic,Illumina HiSeq 2000,8284,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8284,SRP056687,leaf
SRR1945989,not applicable,WGS,202,5041078468,PRJNA273563,SAMN03326833,Plant,3386675832,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8285,SRX972672,Czech Republic,Europe,Czech Republic,Illumina HiSeq 2000,8285,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8285,SRP056687,leaf
SRR1945990,not applicable,WGS,202,2779882186,PRJNA273563,SAMN03326834,Plant,1927403369,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8290,SRX972673,Germany,Europe,Germany,Illumina HiSeq 2000,8290,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8290,SRP056687,leaf
SRR1945991,not applicable,WGS,202,4239939196,PRJNA273563,SAMN03326835,Plant,2931348269,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8297,SRX972674,Switzerland,Europe,Switzerland,Illumina HiSeq 2000,8297,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8297,SRP056687,leaf
SRR1945992,not applicable,WGS,152,3347190024,PRJNA273563,SAMN03326836,Plant,2393799194,MPI-DB,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",not applicable,8306,SRX972675,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8306,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8306,SRP056687,root
SRR1945993,not applicable,WGS,200,5532186200,PRJNA273563,SAMN03326837,Plant,3166276292,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8307,SRX972676,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8307,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8307,SRP056687,root
SRR1945994,not applicable,WGS,202,1750669966,PRJNA273563,SAMN03326838,Plant,1143426881,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8311,SRX972677,Austria,Europe,Austria,Illumina HiSeq 2000,8311,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8311,SRP056687,leaf
SRR1945995,not applicable,WGS,202,2140275042,PRJNA273563,SAMN03326839,Plant,1395628969,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,8312,SRX972678,Germany,Europe,Germany,Illumina HiSeq 2000,8312,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8312,SRP056687,leaf/rosette
SRR1945996,not applicable,WGS,200,6382111600,PRJNA273563,SAMN03326840,Plant,5376559927,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8326,SRX972679,Sweden,Europe,Sweden,Illumina HiSeq 2000,8326,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8326,SRP056687,root
SRR1945997,not applicable,WGS,152,5585524088,PRJNA273563,SAMN03326841,Plant,2623735656,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8334,SRX972680,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8334,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8334,SRP056687,root
SRR1945998,not applicable,WGS,152,3486729368,PRJNA273563,SAMN03326842,Plant,2490077057,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8335,SRX972681,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8335,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8335,SRP056687,root
SRR1945999,not applicable,WGS,202,3808452248,PRJNA273563,SAMN03326843,Plant,2778837595,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8337,SRX972682,Italy,Europe,Italy,Illumina HiSeq 2000,8337,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8337,SRP056687,leaf
SRR1946000,not applicable,WGS,202,1726923654,PRJNA273563,SAMN03326844,Plant,1106794702,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8343,SRX972683,France,Europe,France,Illumina HiSeq 2000,8343,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8343,SRP056687,leaf
SRR1946001,not applicable,WGS,200,6989803800,PRJNA273563,SAMN03326845,Plant,5979239987,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8351,SRX972684,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8351,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8351,SRP056687,root
SRR1946002,not applicable,WGS,202,2244413718,PRJNA273563,SAMN03326846,Plant,1439955869,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,8354,SRX972685,Russia,Europe,Russia,Illumina HiSeq 2000,8354,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8354,SRP056687,leaf
SRR1946003,not applicable,WGS,202,14311034814,PRJNA273563,SAMN03326847,Plant,10477788066,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,8357,SRX972686,Spain,Europe,Spain,Illumina HiSeq 2000,8357,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8357,SRP056687,leaf
SRR1946004,not applicable,WGS,202,4351756094,PRJNA273563,SAMN03326848,Plant,2974054205,MPI-DB,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,8365,SRX972687,Czech Republic,Europe,Czech Republic,Illumina HiSeq 2000,8365,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8365,SRP056687,leaf
SRR1946005,not applicable,WGS,202,3161450086,PRJNA273563,SAMN03326849,Plant,2228071891,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,8366,SRX972688,Germany,Europe,Germany,Illumina HiSeq 2000,8366,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8366,SRP056687,leaf
SRR1946006,not applicable,WGS,152,2959426168,PRJNA273563,SAMN03326850,Plant,1734474820,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8369,SRX972689,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8369,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8369,SRP056687,root
SRR1946007,not applicable,WGS,220,4830234420,PRJNA273563,SAMN03326851,Plant,3240233140,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8376,SRX972690,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8376,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8376,SRP056687,root
SRR1946008,not applicable,WGS,220,4735790180,PRJNA273563,SAMN03326852,Plant,3227005116,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8386,SRX972691,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8386,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8386,SRP056687,root
SRR1946009,not applicable,WGS,152,3195988328,PRJNA273563,SAMN03326853,Plant,2265920668,MPI-DB,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",not applicable,8387,SRX972692,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8387,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8387,SRP056687,root
SRR1946010,not applicable,WGS,202,4474144056,PRJNA273563,SAMN03326854,Plant,3071182775,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8419,SRX972693,Lithuania,Europe,Lithuania,Illumina HiSeq 2000,8419,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8419,SRP056687,leaf
SRR1946011,not applicable,WGS,202,2133072732,PRJNA273563,SAMN03326855,Plant,1342383559,MPI-DB,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",not applicable,8420,SRX972694,Germany,Europe,Germany,Illumina HiSeq 2000,8420,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8420,SRP056687,leaf
SRR1946012,not applicable,WGS,152,5273948560,PRJNA273563,SAMN03326856,Plant,2448423795,MPI-DB,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8422,SRX972695,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8422,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8422,SRP056687,root
SRR1946013,not applicable,WGS,202,11980289528,PRJNA273563,SAMN03326857,Plant,8076484280,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8424,SRX972696,India,Asia,India,Illumina HiSeq 2000,8424,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8424,SRP056687,leaf
SRR1946014,not applicable,WGS,200,5486880000,PRJNA273563,SAMN03326858,Plant,4654646397,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8426,SRX972697,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,8426,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8426,SRP056687,root
SRR1946015,not applicable,WGS,200,3414441600,PRJNA273563,SAMN03326859,Plant,2031515871,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8427,SRX972698,Sweden,Europe,Sweden,Illumina HiSeq 2000,8427,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8427,SRP056687,root
SRR1946016,not applicable,WGS,198,9671318835,PRJNA273563,SAMN03326860,Plant,6878632615,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,8464,SRX972699,USA,North America,USA,Illumina HiSeq 2000,8464,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8464,SRP056687,leaf/rosette
SRR1946017,not applicable,WGS,197,8639136729,PRJNA273563,SAMN03326861,Plant,6328050301,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8483,SRX972700,USA,North America,USA,Illumina HiSeq 2000,8483,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8483,SRP056687,leaf/rosette
SRR1946018,not applicable,WGS,97,7109513863,PRJNA273563,SAMN03326862,Plant,4669426101,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,8699,SRX972701,USA,North America,USA,Illumina HiSeq 2000,8699,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8699,SRP056687,leaf/rosette
SRR1946019,not applicable,WGS,97,6957560109,PRJNA273563,SAMN03326863,Plant,4525042972,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,8723,SRX972702,USA,North America,USA,Illumina HiSeq 2000,8723,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,8723,SRP056687,leaf/rosette
SRR1946020,not applicable,WGS,198,6328834321,PRJNA273563,SAMN03326864,Plant,4591380386,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9027,SRX972703,USA,North America,USA,Illumina HiSeq 2000,9027,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9027,SRP056687,leaf/rosette
SRR1946021,not applicable,WGS,152,5557067408,PRJNA273563,SAMN03326865,Plant,2618746428,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9057,SRX972704,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,9057,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9057,SRP056687,root
SRR1946022,not applicable,WGS,220,9506335300,PRJNA273563,SAMN03326866,Plant,6528330514,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9058,SRX972705,Sweden,Europe,Sweden,Illumina Genome Analyzer IIx,9058,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9058,SRP056687,root
SRR1946023,not applicable,WGS,200,2861251200,PRJNA273563,SAMN03326867,Plant,1990683516,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9067,SRX972706,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9067,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9067,SRP056687,leaf
SRR1946024,not applicable,WGS,198,7825630626,PRJNA273563,SAMN03326868,Plant,5675150081,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9069,SRX972707,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9069,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9069,SRP056687,leaf
SRR1946025,not applicable,WGS,198,4246722018,PRJNA273563,SAMN03326869,Plant,3099926373,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9070,SRX972708,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9070,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9070,SRP056687,leaf
SRR1946026,not applicable,WGS,198,3662960202,PRJNA273563,SAMN03326870,Plant,2673157808,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9075,SRX972709,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9075,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9075,SRP056687,leaf
SRR1946027,not applicable,WGS,198,7336652598,PRJNA273563,SAMN03326871,Plant,5310276693,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9078,SRX972710,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9078,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9078,SRP056687,leaf
SRR1946028,not applicable,WGS,198,2172844476,PRJNA273563,SAMN03326872,Plant,1585599528,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9079,SRX972711,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9079,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9079,SRP056687,leaf
SRR1946029,not applicable,WGS,198,3366906840,PRJNA273563,SAMN03326873,Plant,2455732437,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9081,SRX972712,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9081,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9081,SRP056687,leaf
SRR1946030,not applicable,WGS,198,3618411390,PRJNA273563,SAMN03326874,Plant,2644199916,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9084,SRX972713,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9084,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9084,SRP056687,leaf
SRR1946031,not applicable,WGS,200,3165862000,PRJNA273563,SAMN03326875,Plant,2195256267,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9085,SRX972714,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9085,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9085,SRP056687,leaf
SRR1946032,not applicable,WGS,198,3979136106,PRJNA273563,SAMN03326876,Plant,2898845133,MPI-DB,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9089,SRX972715,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9089,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9089,SRP056687,leaf
SRR1946033,not applicable,WGS,200,2916576600,PRJNA273563,SAMN03326877,Plant,1929987877,MPI-DB,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9091,SRX972716,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9091,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9091,SRP056687,leaf
SRR1946034,not applicable,WGS,198,5401978956,PRJNA273563,SAMN03326878,Plant,3895730055,MPI-DB,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9095,SRX972717,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9095,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9095,SRP056687,leaf
SRR1946035,not applicable,WGS,200,3025768600,PRJNA273563,SAMN03326879,Plant,2079279710,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9099,SRX972718,Azerbaijan,Asia,Azerbaijan,Illumina HiSeq 2000,9099,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9099,SRP056687,leaf
SRR1946036,not applicable,WGS,200,6893131400,PRJNA273563,SAMN03326880,Plant,4748980033,MPI-DB,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9100,SRX972719,Georgia,Asia,Georgia,Illumina HiSeq 2000,9100,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9100,SRP056687,leaf
SRR1946037,not applicable,WGS,200,5418026000,PRJNA273563,SAMN03326881,Plant,3736014854,MPI-DB,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",not applicable,9102,SRX972720,Georgia,Asia,Georgia,Illumina HiSeq 2000,9102,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9102,SRP056687,leaf
SRR1946038,not applicable,WGS,200,6240540800,PRJNA273563,SAMN03326882,Plant,4313979075,MPI-DB,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",not applicable,9103,SRX972721,Georgia,Asia,Georgia,Illumina HiSeq 2000,9103,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9103,SRP056687,leaf
SRR1946039,not applicable,WGS,200,6105005200,PRJNA273563,SAMN03326883,Plant,4234617197,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9104,SRX972722,Georgia,Asia,Georgia,Illumina HiSeq 2000,9104,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9104,SRP056687,leaf
SRR1946040,not applicable,WGS,200,3752778000,PRJNA273563,SAMN03326884,Plant,2456071151,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9105,SRX972723,Georgia,Asia,Georgia,Illumina HiSeq 2000,9105,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9105,SRP056687,leaf
SRR1946041,not applicable,WGS,200,2882997800,PRJNA273563,SAMN03326885,Plant,1994573158,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9106,SRX972724,Georgia,Asia,Georgia,Illumina HiSeq 2000,9106,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9106,SRP056687,leaf
SRR1946042,not applicable,WGS,200,12658382400,PRJNA273563,SAMN03326886,Plant,8761919415,MPI-DB,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",not applicable,9111,SRX972725,Georgia,Asia,Georgia,Illumina HiSeq 2000,9111,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9111,SRP056687,leaf
SRR1946043,not applicable,WGS,200,3598436000,PRJNA273563,SAMN03326887,Plant,2485065600,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9113,SRX972726,Georgia,Asia,Georgia,Illumina HiSeq 2000,9113,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9113,SRP056687,leaf
SRR1946044,not applicable,WGS,200,3557757000,PRJNA273563,SAMN03326888,Plant,2476806632,MPI-DB,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9114,SRX972727,Georgia,Asia,Georgia,Illumina HiSeq 2000,9114,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9114,SRP056687,leaf
SRR1946045,not applicable,WGS,200,2855720000,PRJNA273563,SAMN03326889,Plant,1849456832,MPI-DB,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9115,SRX972728,Georgia,Asia,Georgia,Illumina HiSeq 2000,9115,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9115,SRP056687,leaf
SRR1946046,not applicable,WGS,200,3556367200,PRJNA273563,SAMN03326890,Plant,2467357735,MPI-DB,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",not applicable,9121,SRX972729,Georgia,Asia,Georgia,Illumina HiSeq 2000,9121,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9121,SRP056687,leaf
SRR1946047,not applicable,WGS,200,5797289400,PRJNA273563,SAMN03326891,Plant,4018024554,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9125,SRX972730,Armenia,Asia,Armenia,Illumina HiSeq 2000,9125,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9125,SRP056687,leaf
SRR1946048,not applicable,WGS,200,4098264000,PRJNA273563,SAMN03326892,Plant,2912713889,MPI-DB,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",not applicable,9128,SRX972731,Armenia,Asia,Armenia,Illumina HiSeq 2000,9128,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2016-05-06T00:00:00Z,9128,SRP056687,leaf
